LearningStandardId,Description,CourseTitle,Namespace,ContentStandard.Title,GradeLevel.CodeValue,GradeLevel.Namespace,AcademicSubject.CodeValue,AcademicSubject.Namespace
113.34.17.A,"describe and compare patterns of culture such as language, religion, land use, systems of education, and customs that make specific regions of the world distinctive.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.17.B,compare economic opportunities in different cultures for women and religious minorities in selected regions of the world.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.18.A,"describe the impact of general processes such as migration, war, trade, independent inventions, and diffusion of ideas and motivations on cultural change.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.18.B,analyze cultural changes in specific regions.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.18.C,analyze examples of cultures that maintain traditional ways.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.18.D,"evaluate case studies of the spread of cultural traits to find examples of cultural convergence and divergence such as the spread of democratic ideas, U.S.-based fast-food franchises in Russia and Eastern Europe, or the English language as a major medium of international communication for scientists and business people.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.19.A,"evaluate the significance of major technological innovations, including fire, steam power, diesel machinery, and electricity that have been used to modify the physical environment.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.19.B,"analyze ways technological innovations have allowed humans to adapt to places shaped by physical processes such as floods, earthquakes, and hurricanes.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.20.A,"describe the impact of new technologies, new markets, and revised perceptions of resources.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.20.B,analyze the role of technology in agriculture and other primary economic activities and identify the environmental consequences of the changes that have taken place.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.21.A,"use historical, geographic, and statistical information from a variety of sources such as databases, field interviews, media services, and questionnaires to answer geographic questions and infer geographic relationships.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.21.B,"analyze and evaluate the validity and utility of multiple sources of geographic information such as primary and secondary sources, aerial photographs, and maps.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.21.C,"construct and interpret maps to answer geographic questions, infer geographic relationships, and analyze geographic change.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.21.D,apply basic statistical concepts and analytical methods such as computer-based spreadsheets and statistical software to analyze geographic data.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.21.E,"use a series of maps, including a computer-based geographic information system, to obtain and analyze data needed to solve geographic and locational problems.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.22.A,"design and draw appropriate maps and other graphics such as sketch maps, diagrams, tables, and graphs to present geographic information including geographic features, geographic distributions, and geographic relationships.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.22.B,"apply appropriate vocabulary, geographic models, generalizations, theories, and skills to present geographic information.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.22.C,use geographic terminology correctly.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.22.D,"use standard grammar, spelling, sentence structure, and punctuation.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.23.A,"plan, organize, and complete a group research project that involves asking geographic questions; acquiring, organizing, and analyzing geographic information; answering geographic questions; and communicating results.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.23.B,use case studies and geographic information systems to identify contemporary geographic problems and issues and to apply geographic knowledge and skills to answer real-world questions.,World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.23.C,"use a problem-solving process to identify a problem, gather information, list and consider options, consider advantages and disadvantages, choose and implement a solution, and evaluate the effectiveness of the solution.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.34.23.D,"use a decision-making process to identify a situation that requires a decision, gather information, identify options, predict consequences, and take action to implement a decision.",World Geography Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Ninth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.A,identify major causes and describe the major effects of the following events from 8000 BC to 500 BC: the development of agriculture and the development of the river valley civilizations.,World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.B,"identify major causes and describe the major effects of the following events from 500 BC to AD 600: the development of the classical civilizations of Greece, Rome, Persia, India (Maurya and Gupta), China (Zhou, Qin, and Han), and the development of major world religions.",World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.C,"identify major causes and describe the major effects of the following important turning points in world history from 600 to 1450: the spread of Christianity, the decline of Rome and the formation of medieval Europe; the development of Islamic caliphates and their impact on Asia, Africa, and Europe; the Mongol invasions and their impact on Europe, China, India, and Southwest Asia.",World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.D,"identify major causes and describe the major effects of the following important turning points in world history from 1450 to 1750: the rise of the Ottoman Empire, the influence of the Ming dynasty on world trade, European exploration and the Columbian Exchange, European expansion, and the Renaissance and the Reformation.",World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.E,"identify major causes and describe the major effects of the following important turning points in world history from 1750 to 1914: the Scientific Revolution, the Industrial Revolution and its impact on the development of modern economic systems, European imperialism, and the Enlightenment's impact on political revolutions.",World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
113.42.1.F,"identify major causes and describe the major effects of the following important turning points in world history from 1914 to the present: the world wars and their impact on political, economic, and social systems; communist revolutions and their impact on the Cold War; independence movements; and globalization.",World History Studies,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Tenth grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Social Studies,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
